,teks,label,clean_teks
966,"Oke, Senin deh ya ke kantor. Aku sms bapa. Laporan nyusul aja gt mengingat di laporan jg ada lampiran dan revisi penguji*",0,oke senin deh ya ke kantor saya sms bapa lapor nyusul saja gt ingat di lapor jg ada lampir dan revisi uji
967,oke. bentar aku solat dulu,0,oke bentar saya salat dulu
968,Okeee kalau telor butuhnya segimana? ,0,okeee kalau telor butuh segimana
969,Okeyyy malem aja ya bahas apa ajanya yg dibawa,0,okeyyy malem saja ya bahas apa aja yang bawa
970,Oo kalau kamu misalnya lanjut brp dit?,0,oo kalau kamu misal lanjut berapa dit
971,"ooh iya klo controler, ku kira td modelnya.",0,ooh iya klo controler ku kira tadi model
972,ouhhh gitu yaudah ntar besok aku chat lagi kalo aku mo ngampus,0,ouhhh gitu ya sudah nanti besok saya chat lagi kalo saya mau pergi ke kampus
973,Ouhhh trs ngedeteksi apa dil? Output nya apa?,0,ouhhh terus ngedeteksi apa dil output nya apa
974,Pada ga aktif si tombol algoritma2 nya teh ga ngerti,0,pada ga aktif si tombol algoritma nya teh ga ngerti
975,pada ngampus jamber gais?,0,pada pergi ke kampus jamber gais
976,Padahal mau kesana tapi kyknya nama1 belum balik,0,padahal mau kesana tapi kyknya nama belum balik
977,Pagi bu saya dengan nama1 dari Bebek Komar ...sangat bisa bu untuk pesanan besok bu...menu yang di pesan apa ya bu...diantar ke mana ya...nuhun,0,pagi bu saya dengan nama dari bebek komar sangat bisa bu untuk pesan besok bumenu yang di pesan apa ya budiantar ke mana yanuhun
978,"nama1  titip pesan, jumat pagi kita kumpul trus bapa minta tolong ke kita buat bareng2 bujuk nama1 kuliah lagi",0,nama titip pesan jumat pagi kita kumpul terus bapa minta tolong ke kita buat bareng bujuk nama kuliah lagi
979,Pak kalau seporsi berapa ya ?,0,pak kalau porsi berapa ya
980,Pak mau pesen nasi goreng spesial 2 bungkus ke Graha desilla kmr 14.,0,pak mau pesan nasi goreng spesial bungkus ke graha desilla kmr
981,Pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak ? ,0,pak mau tanya kalau nilai remed lebih kecil itu ambil nilai nya yang remed atau tetap yang belum nya pak
982,Pak saya pake yang 6.0 malah bingung pak,0,pak saya pakai yang malah bingung pak
983,"Pak, indeks nilai B gabisa diturunin lagi pak? Soalnya kemaren saya liat nilai udah B, terus tiba2 turun jadi B- karena penilaiannya pake + -",0,pak indeks nilai bb gabisa diturunin lagi pak soal kemaren saya liat nilai sudah bb terus tiba turun jadi bb karena nilai pakai
984,"Pak, MK yang nama1 kontrak Data Mining dgn kode IK566 bukan dwm, seperti yg bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai, terimakasih.",0,pak mk yang nama kontrak data mining dgn kode ik bukan dwm seperti yang bapak sampai dulu agar ingat bapak ketika penginputan nilai terimakasih
985,"Pake kamera nama1 2, kamera nama1 1, sama handy cam prodi 1",0,pakai kamera nama kamera nama sama handy cam prodi
986,Paket tadi sore mendadak habis.,0,paket tadi sore dadak habis
987,"Paling seikhlasnya aja, yg mau nyumbang mangga, yg ngga, mangga gt",0,paling ikhlas saja yang mau nyumbang mangga yang tidak mangga gt
988,"Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu",0,pas dia ngomong gtu km langsung diem ya nuy kikuk gtu pasti diomongin kek gtu
989,"Pas sma gak pernah, tp kuliah disini org tua aku udah 2x pulang kampung",0,pas sma gak pernah tetapi kuliah sini orang tua saya sudah x pulang kampung
990,Paspor di perpanjang bayar nya brp nuy?,0,paspor di panjang bayar nya berapa nuy
991,"Patah hatinya level tinggi, jd bisa quotes begitu put",0,patah hati level tinggi jd bisa quotes begitu put
992,"Pemakaian internet kamu sdh mencapai batasFUP,kecepatan akan disesuaikan.Lebih EKSIS dgnINTERNETGaul Bulanan Cuma Rp29,900! http://net.axisworld.co.id info838",0,pakai internet kamu sudah capai batasfupkecepatan akan disesuaikanlebih eks dgninternetgaul bulan cuma rupiah info
993,Penggunaan terakhir anda adalah 35417.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 04/10/2016,0,guna akhir anda adalah dan telah penuh pakai pulsa minimum masa aktif kartu anda panjang lama hari dan akan aktif sampai
994,"penuh nama1 , si nama1  juga nyari, udh penuh..",0,penuh nama si nama juga nyari sudah penuh
995,"Perginya naik kelapa turun di pasar bunga wastukencana, terus naik caringin-sadang serang atau jalan",0,pergi naik kelapa turun di pasar bunga wastukencana terus naik caringinsadang serang atau jalan
996,"Permintaan Anda sedang diproses. Beberapa saat lagi Paket Internet anda akan di non-aktifkan, dan akan berlaku tariff dasar internet.",0,minta anda sedang proses beberapa saat lagi paket internet anda akan di nonaktif dan akan laku tariff dasar internet
997,"persiapkan dengan dokumen draftnya diambil di ruang saya, slide presentasi tuk pengujian..",0,siap dengan dokumen draftnya ambil di ruang saya slide presentasi tuk uji
998,Perusahaannya apa aja kalau boleh tau?,0,usaha apa saja kalau boleh tau
999,"pesan dari nama1 : Assalamu'alaikum wr.wb. Pak, Indonesia Android Kejar bekerjasama dengan Depilkom mau mengadakan pelatihan Android level intermediate, masih ada slot 2 orang lagi, syaratnya sudah pernah membuat app android dan ngebuild menggunakan Android Studio, barang kali di kelas Bapak ada yang berminat. Nuhun.o ya pelatihannya mulai hari sabtu besok, 2 April, setiap sabtu selama 7 pertemuan, bertempat di lab praktikum kita.",0,pesan dari nama assalamualaikum wrwb pak indonesia android kejar bekerjasama dengan depilkom mau ada latih android level intermediate masih ada slot orang lagi syarat sudah pernah buat app android dan ngebuild guna android studio barang kali di kelas bapak ada yang minat nuhuno ya latih mulai hari sabtu besok april tiap sabtu lama temu tempat di lab praktikum kita
1000,"Pesanan #342877938 - mohon transfer Rp.59,755 ke BNI Account ####  sebelum 24 Jun, 2016. Mohon periksa email anda untuk info lebih lanjut.",0,pesan mohon transfer rupiah ke bni account belum jun mohon periksa email anda untuk info lebih lanjut
1001,Pilihannya hemat 2 jt atau lulus oct kan nanggung,0,pilih hemat jt atau lulus oct kan nanggung
1002,"Plg yth, paket 10 MB 1 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket.Aktifkan kembali paket Flash Anda di *363#",0,langgan yang hormat paket mbak hari anda telah akhir lanjut akan kena tarif non paketaktifkan kembali paket flash anda di
1003,"Pokonya kalau ada yang mau push bilang aja usahain, bisi barengan push nya. Terus kalau push, pull dulu.",0,poko kalau ada yang mau push bilang saja usahain bis bareng push nya terus kalau push pull dulu
1004,pulang nya jam 8 (kecewa),0,pulang nya jam kecewa
1005,"punten, ada yang punya kontaknya teh lulu 2011? nuhuun~",0,maaf ada yang punya kontak teh lulu nuhuun
1006,"Pusatnya disitu dy di bandung pasir koja, cmn bangunan lg dibangun, jd td aku di interview di toko nya, toko bangunan ",0,pusat situ dy di bandung pasir koja cmn bangun lg bangun jd tadi saya di interview di toko nya toko bangun
1007,"nama1  gedung manunggal tridaya pucakti pusenkav teh 1,5 ternyata wkwk",0,nama gedung manunggal tridaya pucakti pusenkav teh nyata wkwk
1008,nama1 mau hunting kosan bentar gmn? Kita mau ngerjain dmn kita?,0,nama mau hunting kosan bentar gmn kita mau kerja dmn kita
1009,Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan,0,rasa mau sidang bulan depaaan mel jahaaat pisaaan
1010,"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",0,registrasi gagal harap masuk tanggal yang benar dengan format ddmmyyyy
1011,"route nya matiin aja, jadi nanti kalau mau akses ke project masing-masing ditembak aja.",0,route nya mati saja jadi nanti kalau mau akses ke project masingmasing tembak saja
1012,"Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe",0,rumah saya gais lewat pagar garasi karna pagar orang tutup rumput liar hehehehe
1013,Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih?  Apa enak ditempat kerja? ,0,saat baik cari pasang tuh pas kuliah bukan sih apa enak tempat kerja
1014,Salam jepret karet gelang. Hihip,0,salam jepret karet gelang hihip
1015,"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",0,sama ingetin ya ini kan situs nya mau di publish kita kan ikut develop tuh nah di situs nya ada nama kita atau jurus ga
1016,"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.",0,sama ini misal ini situs di pakai dan dapet komisi tuh nah kita ciprat ga tanya saja hehe da gapapa meren tanya gitu engga ciprat juga hapapa tapi seengganya di situs nya ada
1017,"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",0,sama sama pakooh itu lapor sendiri ko pak yang bumiputera saya edit yang nomor nya pak jadi saya post lagi
1018,"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.",0,saya beri opsi untuk nabung nilai jadi kontrak semester depan dan nilai masuk ke semester sebut
1019,"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",0,saya belum dpt tanda tangan nama paling kalian duluan saja saya nyusul sendiri nanti
1020,Saya brsik masih cuti bati ke kantor har rabu,0,saya brsik masih cuti bati ke kantor har rabu
1021,"Saya buat banyak seri untuk PG, oleh karena itu jangan terlalu berharap bisa lihat punya teman (mungkin ini penyebab nilai PG jeblok kemarin?), waktunya akan terbatas dan ruangannya kita pake yg besar.",0,saya buat banyak seri untuk pagi oleh karena itu jangan terlalu harap bisa lihat punya teman mungkin ini sebab nilai pagi jeblok kemarin waktu akan batas dan ruang kita pakai yang besar
1022,"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman)",0,saya ijin undur diri kalau ada penting mangga di japri saja terima kasih middle eastern wanita
1023,"saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog.",0,saya keluar kota sd jumat senin tanggal pagi saja jam gabung sama gameprog
1024,Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.,0,saya minta maaf atas apaapa yang telah saya buat maaf dari lisan ini yang belum jaga maaf atas perilaku yang kurang baik maaf atas segala salah baik yang sadar atau yang tidak saya sadar
1025,"Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat",0,saya simpul kita debat antara karena kita yang cupu ilmu nya atau mungkin pertanggungjawaban pasca teliti yang moal pegang atau rasa sayang ortu di kampus yang ingin kita lulus cepat
1026,"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client ",0,saya sedang nunggu beliau pakbeliau sedang ngobrol dgn client
1027,Scroll up down olshop nama1,0,scroll up down olshop nama
1028,Sebenernya di nama1 gada bulanan setau aku. Cuma aku dikasih izin aja sama ibu gitu. Kalau aku lanjut aku bayar 6jt,0,sebenernya di nama gada bulan tau saya cuma saya kasih izin saja sama ibu gitu kalau saya lanjut saya bayar jt
1029,"Segan baa lo ko wqwq hai di, gila kurus banget skrg diii",0,segan baa lo ko wqwq hai di gila kurus banget sekarang diii
1030,Sekalian aku mau nanya alur dari rawat inap ke lab sama radiologi. Kalau obat kan ga ada yang ngolah.,0,sekali saya mau tanya alur dari rawat inap ke lab sama radiologi kalau obat kan ga ada yang ngolah
1031,sekalian liburannya ke malaysia juga wkwk,0,sekali libur ke malaysia juga wkwk
1032,"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.",0,selain cetak rundown jg dkrm ke email di nama nuhun dtgu d prodi sampai cepat menit
1033,"Selain itu saya punya ide untuk menggabungkan beberapa device HP sebagai sumber sensor, misal untuk deteksi longsor atau gempa ini terkait trend sekarang: iOT (internet of thing), silahkan bagi yg tertarik :)",0,selain itu saya punya ide untuk gabung beberapa device hp bagai sumber sensor misal untuk deteksi longsor atau gempa ini kait trend sekarang iot internet of thing silah bagi yang tarik
1034,"Selamat pagi pak, untuk data table yg dibutuhkan sudah saya email. Apakah email saya msk Pak?",0,selamat pagi pak untuk data table yang butuh sudah saya email apakah email saya msk pak
1035,"Selamat siang, mau reservasi bandros perorangan apakah bisa?",0,selamat siang mau reservasi bandros orang apakah bisa
1036,"Selamat sore Pak, besok kami bisa ke kantor jam brp Pak?",0,selamat sore pak besok kami bisa ke kantor jam berapa pak
1037,"Selamat sore teh, ini dg nama1 lg nyari kosan perbulan. Apakah ada yg kosong teh disana? Terima kasih.",0,selamat sore teh ini dg nama lg nyari kosan bulan apakah ada yang kosong teh sana terima kasih
1038,Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#,0,selamat tcash tap anda telah aktif dengan sn tanggal info
1039,Selamat ulang tahun semoga panjang umur dan sehat selalu,0,selamat ulang tahun moga panjang umur dan sehat selalu
1040,"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :)",0,selamat untuk teman yang wisuda moga berkah ilmu dan lancar urus depan sukses terus buat kt semua
1041,Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan,0,selamat nama moga selalu tempuh hidup yang bahagia dan selalu senang
1042,"Selamatkan diri kalian guys, karna ""lulus bareng"" hanyalah kata hiburan semata",0,selamat diri kalian guys karna lulus bareng hanya kata hibur semata
1043,"Selamatkan diri kalian guys, karna ""nikah bareng"" hanyalah kebaperan sesaat #NaonAriDyah",0,selamat diri kalian guys karna nikah bareng hanya kebaperan saat naonaridyah
1044,"selisihnya brp? sesuai janji saya sbelumhya, bagi yg nilainya diperbatasan saya akan cek kehadiran. Tapi kalau jauh ya  gak bisa :)  nanti gak ada habisnya turun terus.",0,selisih berapa sesuai janji saya sbelumhya bagi yang nilai batas saya akan cek hadir tapi kalau jauh ya gak bisa nanti gak ada habis turun terus
1045,"Semangat yang ibu gita, ibu putri dan bapak adison esok hari. Semoga diberikan yang terbaik. Aamiin",0,semangat yang ibu gita ibu putri dan bapak adison esok hari moga beri yang baik aamiin
1046,Semangat!! Aku jg nanti bunganya aku titipin ya. Eh mau bunga atau makanan wid?,0,semangat saya jg nanti bunga saya titipin ya eh mau bunga atau makan wid
1047,"Semau-maunya kita ama orang, gak bakal jadi kalau gak jodoh. Segeleh-gelehnya pasti bakal nikah kalopun jodoh",0,semaumaunya kita sama orang gak bakal jadi kalau gak jodoh segelehgelehnya pasti bakal nikah kalo jodoh
1048,Semoga Allah bersama kita Semua.,0,moga allah sama kita semua
1049,semoga cepat sembuh pak.,0,moga cepat sembuh pak
1050,"semua udah masuk kok, cuma database sindo memang nggak real time.",0,semua sudah masuk kok cuma database sindo memang tidak real waktu
1051,Senin mah pelepasan doang kan? Aku brngktnya selasa apa egi senin berangktnya? ,0,senin mah lepas doang kan saya brngktnya selasa apa egi senin berangktnya
1052,Sep aku udh pull tp kenapa direpository git ga msk ke aku ya,0,sep saya sudah pull tetapi kenapa direpository git ga msk ke saya ya
1053,Sepupu ane baru masuk kuliah,0,sepupu saya baru masuk kuliah
1054,Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih,0,setting ponsel akan segera kirim masuk pin jika minta terimakasih
1055,Setting telah dikirimkan ke ponsel Anda. Ikuti petunjuk yang diberikan untuk menyelesaikan setting internet dan kirim fot/MMS,0,setting telah kirim ke ponsel anda ikut tunjuk yang beri untuk selesai setting internet dan kirim fotmms
1056,silahkan berkas dambil di ruang saya,0,silah berkas dambil di ruang saya
1057,"Silahkan klo pd mau besok gpp, saya nyusul aja paling laporan ke bapaknya. Udh ngehubungin bapak jg.",0,silah klo pd mau besok gpp saya nyusul saja paling lapor ke bapak sudah ngehubungin bapak jg
1058,Silahkan tebak umurnya~,0,silah tebak umur
1059,"soal ada multiple choice ada essay. Yg weka masuk ke essay, tapi ada juga file yang dikumpulkan.",0,soal ada multiple choice ada essay yang weka masuk ke essay tapi ada juga file yang kumpul
1060,"Soalnya aku pernah ujug2 dtng, terus bapak nya bilang kalau mau bimbingan bls wa ya, biar saya bisa estimasi waktu, gitu",0,soal saya pernah ujug dtng terus bapak nya bilang kalau mau bimbing balas wa ya biar saya bisa estimasi waktu gitu
1061,Soalnya bapa mau liat database secara keseluruhan.,0,soal bapa mau liat database cara seluruh
1062,Soalnya ini fitutnya lebih lengkap.,0,soal ini fitutnya lebih lengkap
1063,Soalnya yang aku udah ditambahin,0,soal yang saya sudah ditambahin
1064,"sok saya bebas gmna kalian, bsok hayu , jumat oke",0,sok saya bebas gmna kalian besok hayu jumat oke
1065,"Struktur Data, PLA, Skripsi, dan Sidang",0,struktur data pla skripsi dan sidang
1066,Subuh jg abis maghrib itu teh ahaha,0,subuh jg habis maghrib itu teh ahaha
1067,"Sudah pak di email, saya cantumkan direct link juga diemail kalo misalkan file google drive tidak bisa di download",0,sudah pak di email saya cantum direct link juga email kalo misal file google drive tidak bisa di download
